test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2020,all,4,false,41409,2781,0.003625117049988535,0.0019414919457438817,23,19,0.9694740475471373,0.9780654440848615,0.9700953531518315,0.9784250269687162,0.960969927082879,0.973750449478605,0.008504120464258302,0.009125426068952502
2020,same,5,false,25027,2781,0.004237587160604063,0.0022695105366946685,24,20,0.9574923415454977,0.9726717008270407,0.959757518229279,0.9737504494786048,0.974591189541364,0.97950377562028,-0.017098847995866362,-0.014833671312085017
2020,other,5,false,16382,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9617595029555162,0.9726717008270407,0.9610346464167061,0.97339086659475,0.975492945592612,0.977705861201007,-0.01373344263709586,-0.014458299175905909
2020,all,5,false,41409,2781,0.004237587160604063,0.0016608827826277166,24,18,0.9634637787461708,0.9744696152463143,0.9635802735470509,0.9744696152463143,0.976204858264665,0.98022294138799,-0.012741079518494125,-0.012624584717614074
2020,same,6,false,25028,2780,0.003625117049988535,0.0014208308325339223,23,17,0.9454894685146786,0.9723021582733813,0.9460700643893921,0.9737410071942446,0.957945376882255,0.974829198130169,-0.012455908367576374,-0.011875312492862888
2020,other,6,false,16381,2780,0.004237587160604063,0.0014208308325339223,24,17,0.9420932009167303,0.9730215827338129,0.9455680453999782,0.9748201438848921,0.956314449669929,0.973031283710895,-0.014221248753198634,-0.010746404269950771
2020,all,6,false,41409,2780,0.004237587160604063,0.0016608827826277166,24,18,0.9459434682964096,0.9723021582733813,0.9468078140347047,0.9733812949640288,0.958195624973031,0.974829198130169,-0.012252156676621384,-0.011387810938326304
2020,same,7,false,25028,2780,0.004237587160604063,0.0016608827826277166,24,18,0.964269344101277,0.9758992805755395,0.9640816326530612,0.9751798561151079,0.967558355265991,0.975548363897878,-0.0032890111647140285,-0.00347672261292975
2020,other,7,false,16381,2780,0.004237587160604063,0.0019414919457438817,24,19,0.9601222307104661,0.9719424460431655,0.9621652297282549,0.9730215827338129,0.967223972041248,0.976267529665588,-0.007101741330781897,-0.005058742312993081
2020,all,7,false,41409,2780,0.004237587160604063,0.0016608827826277166,24,18,0.9643217286914766,0.9744604316546762,0.9645181709047255,0.9762589928057553,0.97094964835828,0.975188781014024,-0.006627919666803428,-0.006431477453554546
2020,same,8,false,25027,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9730077231738361,0.9719525350593312,0.9716917633861155,0.9741100323624595,0.979067990832699,0.97841726618705,-0.006060267658862917,-0.007376227446583505
2020,other,8,false,16382,2781,0.003625117049988535,0.0012154742500762859,23,16,0.9717305949864089,0.972312117943186,0.9707425464900549,0.9737504494786048,0.977051184110007,0.97841726618705,-0.005320589123598118,-0.006308637619952151
2020,all,8,false,41409,2781,0.003625117049988535,0.0016608827826277166,23,18,0.974897527721448,0.9726717008270407,0.9741554126936187,0.9741100323624595,0.979679144385024,0.978776978417266,-0.004781616663576016,-0.005523731691405298
2020,same,9,false,25027,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9698278465720326,0.9784250269687162,0.9740734348707771,0.9777058612010069,0.970153879733717,0.973741007194245,-0.00032603316168444696,0.0039195551370601045
2020,other,9,false,16382,2781,0.0031011689265747783,0.0014208308325339223,22,17,0.9738188721577425,0.9773462783171522,0.9729516330845234,0.9769866954332974,0.964828113063403,0.972302158273381,0.008990759094339551,0.008123520021120378
2020,all,9,false,41409,2781,0.004237587160604063,0.0019414919457438817,24,19,0.9737455235794106,0.9802229413879899,0.975018337144583,0.9802229413879899,0.970695187165781,0.973741007194245,0.0030503364136296174,0.00432314997880201
2020,same,10,false,25027,2781,0.003625117049988535,0.0012154742500762859,23,16,0.9745911895413557,0.9802229413879899,0.9757129913276092,0.978784609852571,0.957738731856379,0.974460431654676,0.016852457684976674,0.017974259471230214
2020,other,10,false,16382,2781,0.004237587160604063,0.0014208308325339223,24,17,0.975428226258791,0.9759079467817332,0.9761919143978945,0.9766271125494427,0.954150387427704,0.973741007194245,0.021277838831087026,0.022041526970190572
