task,metric,metric_label,contrast,size_variant,scope,test_subset,role,n_pairs,dropped_pairs,mean,lo,hi,p,verdict
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,equal,per-subset,4,exploratory,10,0,-0.043174664401875326,-0.0818389100963669,-0.004510418707383744,0.032444890405744546,worse
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,equal,pooled,pooled,exploratory,40,0,-0.04919033846619195,-0.0812085451909442,-0.01717213174143971,0.003512729026515503,worse
service_use_ed_repeat_seed3,auc_1se,AUC,Other - Same,equal,per-subset,1,exploratory,10,0,-0.04210465758468336,-0.10065653893436809,0.016447223765001365,0.1382406194759405,no difference
service_use_ed_repeat_seed3,auc_1se,AUC,Other - Same,equal,per-subset,2,exploratory,10,0,-0.05005325814536338,-0.14848196915276146,0.04837545286203469,0.2796433443958495,no difference
service_use_ed_repeat_seed3,auc_1se,AUC,Other - Same,equal,per-subset,3,exploratory,10,0,0.011538608258365834,-0.04559218296292115,0.06866939947965281,0.6585816765360637,no difference
service_use_ed_repeat_seed3,auc_1se,AUC,Other - Same,equal,per-subset,4,exploratory,10,0,-0.05473136888628429,-0.0994744071372535,-0.009988330635315089,0.0218549096191717,worse
service_use_ed_repeat_seed3,auc_1se,AUC,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.0338376690894913,-0.06420238044901247,-0.0034729577299701213,0.029887917159277532,worse
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,full,per-subset,1,exploratory,10,0,0.0,0.0,0.0,NaN,n/a
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,full,per-subset,2,exploratory,10,0,-0.09803921568627301,-0.4961467039643168,0.3000682725917708,0.5910512317836107,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,full,per-subset,3,exploratory,10,0,0.2990490619449571,-0.06349042683665507,0.6615885507265693,0.09490293287849842,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,full,per-subset,4,exploratory,10,0,0.12693985553886913,-0.01927420647975117,0.2731539175574894,0.08112691479986685,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,full,pooled,pooled,exploratory,40,0,0.08198742544938831,-0.04713893263528354,0.21111378353406016,0.2066187236784509,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,equal,per-subset,1,exploratory,10,0,0.09338881183541314,-0.2962046094225478,0.48298223309337407,0.6008073715004666,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,equal,per-subset,2,exploratory,10,0,0.0,0.0,0.0,NaN,n/a
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,equal,per-subset,3,exploratory,10,0,0.05880665519219619,-0.18400897685578854,0.3016222872401809,0.597108991906516,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,equal,per-subset,4,exploratory,10,0,0.04201378269357523,-0.13010288034163597,0.21413044572878642,0.5942605370089052,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,All - Same,equal,pooled,pooled,exploratory,40,0,0.04855231243029614,-0.05730234456010239,0.15440696942069468,0.3592453114012603,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,Other - Same,equal,per-subset,1,exploratory,10,0,-0.0018492834026817562,-0.32614364168963755,0.32244507488427404,0.9899890737233751,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,Other - Same,equal,per-subset,2,exploratory,10,0,0.09803921568627531,-0.12374089831355052,0.31981932968610116,0.3434363961379137,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,Other - Same,equal,per-subset,3,exploratory,10,0,0.05952380952380931,-0.1821843083592877,0.3012319274069063,0.5910512317836047,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,Other - Same,equal,per-subset,4,exploratory,10,0,0.16931273689480122,-0.04250709582610643,0.38113256961570885,0.10403156680576073,no difference
service_use_ed_repeat_seed3,percent_error_1se,percent error,Other - Same,equal,pooled,pooled,exploratory,40,0,0.08125661967555102,-0.02959436763884575,0.19210760698994778,0.14619465734786063,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,full,per-subset,1,exploratory,10,0,-0.0004022165431003588,-0.002115139439071007,0.001310706352870289,0.6081490565585876,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,full,per-subset,2,exploratory,10,0,-0.003222882590186235,-0.006393154178272209,-0.00005261100210026152,0.04702262689339063,better
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,full,per-subset,3,exploratory,10,0,-0.0013861820515340302,-0.0029406177432292095,0.00016825364016114929,0.07444591182657696,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,full,per-subset,4,exploratory,10,0,0.0009230846745433695,-0.0005799931997905996,0.0024261625488773385,0.19816285241945591,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,full,pooled,pooled,exploratory,40,0,-0.0010220491275693138,-0.0020488797343934193,4.781479254792028e-6,0.051024459769960936,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,equal,per-subset,1,exploratory,10,0,0.003989807945233395,0.001706566155053382,0.006273049735413407,0.0033396766589875774,worse
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,equal,per-subset,2,exploratory,10,0,0.0006693023983116205,-0.0013782032816371666,0.002716808078260408,0.4784649399759165,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,equal,per-subset,3,exploratory,10,0,-0.0013080113113168007,-0.002918394473697334,0.00030237185106373257,0.09932029560167933,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,equal,per-subset,4,exploratory,10,0,0.0016342253360976992,0.0002903089310558125,0.0029781417411395856,0.02244661694082604,worse
service_use_ed_repeat_seed3,brier_1se,Brier score,All - Same,equal,pooled,pooled,exploratory,40,0,0.0012463310920814786,0.0002374033823391347,0.002255258801823822,0.01678921006825822,worse
service_use_ed_repeat_seed3,brier_1se,Brier score,Other - Same,equal,per-subset,1,exploratory,10,0,0.0023790272994863963,-0.0011488356986730582,0.00590689029764585,0.1614767930796378,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,Other - Same,equal,per-subset,2,exploratory,10,0,0.0005969097861838982,-0.001407904481613927,0.0026017240539817233,0.5175310365245455,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,Other - Same,equal,per-subset,3,exploratory,10,0,-0.0006940634579864421,-0.0030073210599785892,0.001619194144005705,0.5143805081362725,no difference
service_use_ed_repeat_seed3,brier_1se,Brier score,Other - Same,equal,per-subset,4,exploratory,10,0,0.0034489937136641296,0.0008896003447311836,0.0060083870825970755,0.013827682068070597,worse
service_use_ed_repeat_seed3,brier_1se,Brier score,Other - Same,equal,pooled,pooled,exploratory,40,0,0.0014327168353369954,0.00017754633089561516,0.0026878873397783755,0.026341652877026056,worse
